EADARP version 11bb-dirty
ARGS: --ifile=EADARP/instances/l2/a200-4000.txt --repair_max_routes=40 --mh_lfreq=1 --mh_checkit=true --only_single_s_visits=false --seed=1479419931 --mh_titer=300 --odir=EADARP/prunedArcs/a200-4000 --oname=run3
Settings:
--alns_gamma=0.025
--alns_segment_size=100
--alns_sigma1=10
--alns_sigma2=9
--alns_sigma3=3
--at_most_one_s=false
--gamma=-1.0
--ifile=EADARP/instances/l2/a200-4000.txt
--infeasible_arcs=EADARP/infeasible_arcs
--insert_charging_otf=true
--insert_cost_noise=0.014
--lns_init_temp_factor=0.0
--lns_temp_dec_factor=0.99
--log_all_sols_fname=
--mh_checkit=true
--mh_lfreq=1
--mh_lnewinc=true
--mh_tciter=-1
--mh_tctime=-1.0
--mh_titer=300
--mh_tobj=-1.0
--mh_ttime=-1.0
--odir=EADARP/prunedArcs/a200-4000
--oname=run3
--only_single_s_visits=false
--repair_max_routes=40
--route_based_ops=0
--seed=1479419931
--tightened_windows=EADARP/tightened_windows
--use_milp_in_otf=0
--xcheck_isfeasible=false

EADARPInstance(EADARP/instances/l2/a200-4000.txt, n=4000, n_K=200, S=[8403, 8404, 8405], Q=14.85, n_F=200, γ=0.7, T_plan=1200.0)

T preprocessing time [s]: 9.424
I       iter             best          obj_old          obj_new        time              method info
I          1      43643.03738     104000.00000      43643.03738     85.4120                 con 
I          2      43643.03738      43643.03738      43673.64703     88.1260         drrr_15+rrg 
I          3      43643.03738      43643.03738      43665.76748     89.4040        drrr_15+rrri 
I          4      43611.08589      43643.03738      43611.08589     90.5960        drrr_15+rroi 
I          5      43611.08589      43611.08589      43640.19227     91.8210        drrr_15+rroi 
I          6      43611.08589      43611.08589      43680.65936     94.7050         drrr_15+rrg 
I          7      43611.08589      43611.08589      43690.55017     97.3590         drrr_15+rrg 
I          8      43609.83104      43611.08589      43609.83104     99.5130         drrr_15+rrg 
I          9      43590.51539      43609.83104      43590.51539    100.7870        drrr_15+rrri 
I         10      43581.53912      43590.51539      43581.53912    102.0950        drrr_15+rrri 
I         11      43581.53912      43581.53912      43623.68698    104.3540         drrr_15+rrg 
I         12      43581.53912      43581.53912      43605.31493    105.7810        drrr_15+rrri 
I         13      43581.53912      43581.53912      43653.37531    107.0300        drrr_15+rrri 
I         14      43581.53912      43581.53912      43633.71544    109.0950         drrr_15+rrg 
I         15      43581.53912      43581.53912      43600.51506    110.3990        drrr_15+rroi 
I         16      43581.53912      43581.53912      43589.10735    111.6400        drrr_15+rrri 
I         17      43581.53912      43581.53912      43606.63059    114.5180         drrr_15+rrg 
I         18      43557.19635      43581.53912      43557.19635    115.8580        drrr_15+rroi 
I         19      43552.68849      43557.19635      43552.68849    118.2710         drrr_15+rrg 
I         20      43552.68849      43552.68849      43583.28403    120.8170         drrr_15+rrg 
I         21      43552.68849      43552.68849      43602.30011    122.8430         drrr_15+rrg 
I         22      43552.68849      43552.68849      43627.86324    125.5370         drrr_15+rrg 
I         23      43552.68849      43552.68849      43569.62560    126.8600        drrr_15+rrri 
I         24      43552.68849      43552.68849      43656.55122    129.6950         drrr_15+rrg 
I         25      43527.61044      43552.68849      43527.61044    130.9650        drrr_15+rrri 
I         26      43527.61044      43527.61044      43583.95125    132.1820        drrr_15+rrri 
I         27      43527.61044      43527.61044      43583.83610    133.3000        drrr_15+rrri 
I         28      43527.61044      43527.61044      43590.84831    136.1120         drrr_15+rrg 
I         29      43527.61044      43527.61044      43539.19796    138.5460         drrr_15+rrg 
I         30      43527.61044      43527.61044      43535.49166    139.7490        drrr_15+rrri 
I         31      43527.61044      43527.61044      43582.58816    142.3100         drrr_15+rrg 
I         32      43527.61044      43527.61044      43560.08742    143.5200        drrr_15+rroi 
I         33      43527.61044      43527.61044      43539.49876    144.8260        drrr_15+rroi 
I         34      43527.61044      43527.61044      43592.62990    146.0680        drrr_15+rroi 
I         35      43527.61044      43527.61044      43539.23564    147.3410        drrr_15+rrri 
I         36      43527.61044      43527.61044      43584.76255    148.6260        drrr_15+rroi 
I         37      43527.61044      43527.61044      43599.46849    151.4020         drrr_15+rrg 
I         38      43527.61044      43527.61044      43563.87882    153.6770         drrr_15+rrg 
I         39      43527.61044      43527.61044      43546.04281    156.0950         drrr_15+rrg 
I         40      43527.61044      43527.61044      43561.85743    157.4120        drrr_15+rrri 
I         41      43526.25774      43527.61044      43526.25774    158.5820        drrr_15+rrri 
I         42      43526.25774      43526.25774      43552.57598    161.3940         drrr_15+rrg 
I         43      43506.57628      43526.25774      43506.57628    162.6090        drrr_15+rrri 
I         44      43506.40038      43506.57628      43506.40038    163.8750        drrr_15+rrri 
I         45      43506.40038      43506.40038      43537.34000    165.2360        drrr_15+rroi 
I         46      43483.25433      43506.40038      43483.25433    166.4850        drrr_15+rroi 
I         47      43483.25433      43483.25433      43499.10210    167.7360        drrr_15+rroi 
I         48      43483.25433      43483.25433      43509.91749    168.9740        drrr_15+rrri 
I         49      43483.25433      43483.25433      43492.45890    170.3200        drrr_15+rroi 
I         50      43483.25433      43483.25433      43557.80709    173.3200         drrr_15+rrg 
I         51      43477.64310      43483.25433      43477.64310    174.5330        drrr_15+rrri 
I         52      43477.64310      43477.64310      43517.35036    175.7370        drrr_15+rroi 
I         53      43477.64310      43477.64310      43497.02261    177.1070        drrr_15+rrri 
I         54      43469.80702      43477.64310      43469.80702    178.4750        drrr_15+rrri 
I         55      43469.80702      43469.80702      43480.14344    180.6770         drrr_15+rrg 
I         56      43459.54446      43469.80702      43459.54446    181.9900        drrr_15+rrri 
I         57      43447.00838      43459.54446      43447.00838    183.3240        drrr_15+rroi 
I         58      43447.00838      43447.00838      43484.46240    184.6540        drrr_15+rroi 
I         59      43428.66282      43447.00838      43428.66282    186.0850        drrr_15+rrri 
I         60      43421.14510      43428.66282      43421.14510    187.4830        drrr_15+rrri 
I         61      43421.14510      43421.14510      43429.87323    188.7030        drrr_15+rrri 
I         62      43421.14510      43421.14510      43452.30636    189.8650        drrr_15+rroi 
I         63      43398.80039      43421.14510      43398.80039    191.2740        drrr_15+rrri 
I         64      43373.95849      43398.80039      43373.95849    192.5950        drrr_15+rrri 
I         65      43373.95849      43373.95849      43434.37591    195.2720         drrr_15+rrg 
I         66      43373.95849      43373.95849      43464.47918    196.5390        drrr_15+rrri 
I         67      43360.53531      43373.95849      43360.53531    197.9210        drrr_15+rrri 
I         68      43360.53531      43360.53531      43400.36071    200.0890         drrr_15+rrg 
I         69      43360.53531      43360.53531      43407.17177    201.3750        drrr_15+rrri 
I         70      43360.53531      43360.53531      43444.20008    203.9050         drrr_15+rrg 
I         71      43360.53531      43360.53531      43385.82232    205.2190        drrr_15+rrri 
I         72      43360.53531      43360.53531      43386.28269    206.5820        drrr_15+rrri 
I         73      43352.25443      43360.53531      43352.25443    209.1040         drrr_15+rrg 
I         74      43352.25443      43352.25443      43367.37758    210.2910        drrr_15+rroi 
I         75      43352.25443      43352.25443      43363.98393    211.6390        drrr_15+rrri 
I         76      43352.25443      43352.25443      43408.79988    214.2280         drrr_15+rrg 
I         77      43352.25443      43352.25443      43427.69037    216.7190         drrr_15+rrg 
I         78      43352.25443      43352.25443      43360.67423    217.9690        drrr_15+rroi 
I         79      43346.60558      43352.25443      43346.60558    219.1260        drrr_15+rrri 
I         80      43346.60558      43346.60558      43445.70377    221.7520         drrr_15+rrg 
I         81      43346.60558      43346.60558      43363.66286    223.0480        drrr_15+rroi 
I         82      43346.60558      43346.60558      43412.94552    224.1750        drrr_15+rrri 
I         83      43346.60558      43346.60558      43406.74712    226.1450         drrr_15+rrg 
I         84      43346.60558      43346.60558      43388.38537    228.8240         drrr_15+rrg 
I         85      43346.60558      43346.60558      43365.52969    230.1360        drrr_15+rrri 
I         86      43346.60558      43346.60558      43361.17255    231.4200        drrr_15+rroi 
I         87      43346.60558      43346.60558      43383.76573    234.0080         drrr_15+rrg 
I         88      43346.60558      43346.60558      43380.09151    235.2810        drrr_15+rroi 
I         89      43345.25861      43346.60558      43345.25861    236.7810        drrr_15+rroi 
I         90      43315.26002      43345.25861      43315.26002    239.7030         drrr_15+rrg 
I         91      43315.26002      43315.26002      43339.09763    242.1640         drrr_15+rrg 
I         92      43315.26002      43315.26002      43387.59112    244.8270         drrr_15+rrg 
I         93      43315.26002      43315.26002      43360.86897    246.0780        drrr_15+rroi 
I         94      43315.26002      43315.26002      43390.08608    247.3420        drrr_15+rroi 
I         95      43315.26002      43315.26002      43353.16558    249.7610         drrr_15+rrg 
I         96      43315.26002      43315.26002      43344.75925    251.0230        drrr_15+rrri 
I         97      43315.26002      43315.26002      43401.18015    252.2310        drrr_15+rroi 
I         98      43315.26002      43315.26002      43363.17609    254.4600         drrr_15+rrg 
