EADARP version 11bb-dirty
ARGS: --ifile=EADARP/instances/l2/a200-4000.txt --repair_max_routes=40 --mh_lfreq=1 --mh_checkit=true --only_single_s_visits=false --seed=1479419931 --mh_titer=300 --odir=EADARP/prunedArcs/a200-4000 --oname=run10
Settings:
--alns_gamma=0.025
--alns_segment_size=100
--alns_sigma1=10
--alns_sigma2=9
--alns_sigma3=3
--at_most_one_s=false
--gamma=-1.0
--ifile=EADARP/instances/l2/a200-4000.txt
--infeasible_arcs=EADARP/infeasible_arcs
--insert_charging_otf=true
--insert_cost_noise=0.014
--lns_init_temp_factor=0.0
--lns_temp_dec_factor=0.99
--log_all_sols_fname=
--mh_checkit=true
--mh_lfreq=1
--mh_lnewinc=true
--mh_tciter=-1
--mh_tctime=-1.0
--mh_titer=300
--mh_tobj=-1.0
--mh_ttime=-1.0
--odir=EADARP/prunedArcs/a200-4000
--oname=run10
--only_single_s_visits=false
--repair_max_routes=40
--route_based_ops=0
--seed=1479419931
--tightened_windows=EADARP/tightened_windows
--use_milp_in_otf=0
--xcheck_isfeasible=false

EADARPInstance(EADARP/instances/l2/a200-4000.txt, n=4000, n_K=200, S=[8403, 8404, 8405], Q=14.85, n_F=200, γ=0.7, T_plan=1200.0)

T preprocessing time [s]: 9.884
I       iter             best          obj_old          obj_new        time              method info
I          1      43643.03738     104000.00000      43643.03738     88.8130                 con 
I          2      43643.03738      43643.03738      43673.64703     91.6480         drrr_15+rrg 
I          3      43643.03738      43643.03738      43665.76748     92.9700        drrr_15+rrri 
I          4      43611.08589      43643.03738      43611.08589     94.1560        drrr_15+rroi 
I          5      43611.08589      43611.08589      43640.19227     95.4150        drrr_15+rroi 
I          6      43611.08589      43611.08589      43680.65936     98.3880         drrr_15+rrg 
I          7      43611.08589      43611.08589      43690.55017    101.1050         drrr_15+rrg 
I          8      43609.83104      43611.08589      43609.83104    103.3590         drrr_15+rrg 
I          9      43590.51539      43609.83104      43590.51539    104.6570        drrr_15+rrri 
I         10      43581.53912      43590.51539      43581.53912    105.9990        drrr_15+rrri 
I         11      43581.53912      43581.53912      43623.68698    108.3260         drrr_15+rrg 
I         12      43581.53912      43581.53912      43605.31493    109.7890        drrr_15+rrri 
I         13      43581.53912      43581.53912      43653.37531    111.0740        drrr_15+rrri 
I         14      43581.53912      43581.53912      43633.71544    113.2170         drrr_15+rrg 
I         15      43581.53912      43581.53912      43600.51506    114.5650        drrr_15+rroi 
I         16      43581.53912      43581.53912      43589.10735    115.8170        drrr_15+rrri 
I         17      43581.53912      43581.53912      43606.63059    118.8140         drrr_15+rrg 
I         18      43557.19635      43581.53912      43557.19635    120.1850        drrr_15+rroi 
I         19      43552.68849      43557.19635      43552.68849    122.6790         drrr_15+rrg 
I         20      43552.68849      43552.68849      43583.28403    125.3260         drrr_15+rrg 
I         21      43552.68849      43552.68849      43602.30011    127.4320         drrr_15+rrg 
I         22      43552.68849      43552.68849      43627.86324    130.2260         drrr_15+rrg 
I         23      43552.68849      43552.68849      43569.62560    131.6290        drrr_15+rrri 
I         24      43552.68849      43552.68849      43656.55122    134.5260         drrr_15+rrg 
I         25      43527.61044      43552.68849      43527.61044    135.8450        drrr_15+rrri 
I         26      43527.61044      43527.61044      43583.95125    137.1170        drrr_15+rrri 
I         27      43527.61044      43527.61044      43583.83610    138.2740        drrr_15+rrri 
I         28      43527.61044      43527.61044      43590.84831    141.1710         drrr_15+rrg 
I         29      43527.61044      43527.61044      43539.19796    143.7010         drrr_15+rrg 
I         30      43527.61044      43527.61044      43535.49166    144.9350        drrr_15+rrri 
I         31      43527.61044      43527.61044      43582.58816    147.5420         drrr_15+rrg 
I         32      43527.61044      43527.61044      43560.08742    148.7760        drrr_15+rroi 
I         33      43527.61044      43527.61044      43539.49876    150.0750        drrr_15+rroi 
I         34      43527.61044      43527.61044      43592.62990    151.2840        drrr_15+rroi 
I         35      43527.61044      43527.61044      43539.23564    152.5760        drrr_15+rrri 
I         36      43527.61044      43527.61044      43584.76255    153.8420        drrr_15+rroi 
I         37      43527.61044      43527.61044      43599.46849    156.3670         drrr_15+rrg 
I         38      43527.61044      43527.61044      43563.87882    158.7000         drrr_15+rrg 
I         39      43527.61044      43527.61044      43546.04281    161.2200         drrr_15+rrg 
I         40      43527.61044      43527.61044      43561.85743    162.5660        drrr_15+rrri 
I         41      43526.25774      43527.61044      43526.25774    163.7840        drrr_15+rrri 
I         42      43526.25774      43526.25774      43552.57598    166.6800         drrr_15+rrg 
I         43      43506.57628      43526.25774      43506.57628    167.8850        drrr_15+rrri 
I         44      43506.40038      43506.57628      43506.40038    169.1300        drrr_15+rrri 
I         45      43506.40038      43506.40038      43537.34000    170.5170        drrr_15+rroi 
I         46      43483.25433      43506.40038      43483.25433    171.7940        drrr_15+rroi 
I         47      43483.25433      43483.25433      43499.10210    173.0540        drrr_15+rroi 
I         48      43483.25433      43483.25433      43509.91749    174.3170        drrr_15+rrri 
I         49      43483.25433      43483.25433      43492.45890    175.6910        drrr_15+rroi 
I         50      43483.25433      43483.25433      43557.80709    178.8010         drrr_15+rrg 
I         51      43477.64310      43483.25433      43477.64310    180.0770        drrr_15+rrri 
I         52      43477.64310      43477.64310      43517.35036    181.3410        drrr_15+rroi 
I         53      43477.64310      43477.64310      43497.02261    182.7500        drrr_15+rrri 
I         54      43469.80702      43477.64310      43469.80702    184.1530        drrr_15+rrri 
I         55      43469.80702      43469.80702      43480.14344    186.4570         drrr_15+rrg 
I         56      43459.54446      43469.80702      43459.54446    187.8070        drrr_15+rrri 
I         57      43447.00838      43459.54446      43447.00838    189.2010        drrr_15+rroi 
I         58      43447.00838      43447.00838      43484.46240    190.5800        drrr_15+rroi 
I         59      43428.66282      43447.00838      43428.66282    192.0660        drrr_15+rrri 
I         60      43421.14510      43428.66282      43421.14510    193.4750        drrr_15+rrri 
I         61      43421.14510      43421.14510      43429.87323    194.7580        drrr_15+rrri 
I         62      43421.14510      43421.14510      43452.30636    195.9440        drrr_15+rroi 
I         63      43398.80039      43421.14510      43398.80039    197.3890        drrr_15+rrri 
I         64      43373.95849      43398.80039      43373.95849    198.7550        drrr_15+rrri 
I         65      43373.95849      43373.95849      43434.37591    201.5000         drrr_15+rrg 
I         66      43373.95849      43373.95849      43464.47918    202.7580        drrr_15+rrri 
I         67      43360.53531      43373.95849      43360.53531    204.1820        drrr_15+rrri 
I         68      43360.53531      43360.53531      43400.36071    206.4160         drrr_15+rrg 
I         69      43360.53531      43360.53531      43407.17177    207.7160        drrr_15+rrri 
I         70      43360.53531      43360.53531      43444.20008    210.3210         drrr_15+rrg 
I         71      43360.53531      43360.53531      43385.82232    211.6500        drrr_15+rrri 
I         72      43360.53531      43360.53531      43386.28269    213.0530        drrr_15+rrri 
I         73      43352.25443      43360.53531      43352.25443    215.6000         drrr_15+rrg 
I         74      43352.25443      43352.25443      43367.37758    216.7980        drrr_15+rroi 
I         75      43352.25443      43352.25443      43363.98393    218.1320        drrr_15+rrri 
I         76      43352.25443      43352.25443      43408.79988    220.8300         drrr_15+rrg 
I         77      43352.25443      43352.25443      43427.69037    223.4000         drrr_15+rrg 
I         78      43352.25443      43352.25443      43360.67423    224.6660        drrr_15+rroi 
I         79      43346.60558      43352.25443      43346.60558    225.8730        drrr_15+rrri 
I         80      43346.60558      43346.60558      43445.70377    228.5790         drrr_15+rrg 
I         81      43346.60558      43346.60558      43363.66286    230.0710        drrr_15+rroi 
I         82      43346.60558      43346.60558      43412.94552    231.2260        drrr_15+rrri 
I         83      43346.60558      43346.60558      43406.74712    233.3040         drrr_15+rrg 
I         84      43346.60558      43346.60558      43388.38537    236.1640         drrr_15+rrg 
I         85      43346.60558      43346.60558      43365.52969    237.5160        drrr_15+rrri 
I         86      43346.60558      43346.60558      43361.17255    238.8650        drrr_15+rroi 
I         87      43346.60558      43346.60558      43383.76573    241.4550         drrr_15+rrg 
I         88      43346.60558      43346.60558      43380.09151    242.7650        drrr_15+rroi 
I         89      43345.25861      43346.60558      43345.25861    244.3470        drrr_15+rroi 
I         90      43315.26002      43345.25861      43315.26002    247.3540         drrr_15+rrg 
I         91      43315.26002      43315.26002      43339.09763    249.8860         drrr_15+rrg 
I         92      43315.26002      43315.26002      43387.59112    252.6870         drrr_15+rrg 
I         93      43315.26002      43315.26002      43360.86897    253.9810        drrr_15+rroi 
I         94      43315.26002      43315.26002      43390.08608    255.3010        drrr_15+rroi 
I         95      43315.26002      43315.26002      43353.16558    257.8440         drrr_15+rrg 
I         96      43315.26002      43315.26002      43344.75925    259.1240        drrr_15+rrri 
I         97      43315.26002      43315.26002      43401.18015    260.3730        drrr_15+rroi 
I         98      43315.26002      43315.26002      43363.17609    262.7820         drrr_15+rrg 
I         99      43315.26002      43315.26002      43321.42357    265.8580         drrr_15+rrg 
I        100      43315.26002      43315.26002      43349.58056    267.2390        drrr_15+rrri 
I        101      43315.26002      43315.26002      43349.03034    269.7750         drrr_15+rrg 
I        102      43315.26002      43315.26002      43423.45687    272.2820         drrr_15+rrg 
I        103      43299.87030      43315.26002      43299.87030    274.9980         drrr_15+rrg 
I        104      43299.87030      43299.87030      43343.78916    277.5070         drrr_15+rrg 
I        105      43299.87030      43299.87030      43303.14222    280.2580         drrr_15+rrg 
I        106      43299.87030      43299.87030      43305.29068    282.7730         drrr_15+rrg 
I        107      43299.87030      43299.87030      43355.09714    284.0600        drrr_15+rroi 
I        108      43299.87030      43299.87030      43330.71987    285.2190        drrr_15+rrri 
I        109      43299.87030      43299.87030      43303.43446    286.6030        drrr_15+rroi 
I        110      43299.87030      43299.87030      43336.82332    287.9070        drrr_15+rrri 
I        111      43299.87030      43299.87030      43332.80374    289.2310        drrr_15+rrri 
I        112      43299.87030      43299.87030      43346.99492    291.6840         drrr_15+rrg 
I        113      43299.87030      43299.87030      43326.18698    292.9540        drrr_15+rroi 
I        114      43281.65333      43299.87030      43281.65333    294.3890        drrr_15+rroi 
I        115      43281.65333      43281.65333      43341.45284    296.9230         drrr_15+rrg 
I        116      43281.65333      43281.65333      43300.66577    298.2710        drrr_15+rrri 
I        117      43278.67397      43281.65333      43278.67397    299.6600        drrr_15+rrri 
I        118      43278.67397      43278.67397      43326.47541    300.9230        drrr_15+rroi 
I        119      43278.67397      43278.67397      43298.71701    302.3260        drrr_15+rrri 
I        120      43278.67397      43278.67397      43312.10761    303.6490        drrr_15+rrri 
I        121      43278.67397      43278.67397      43283.13838    304.9840        drrr_15+rrri 
I        122      43278.67397      43278.67397      43285.00186    306.4490        drrr_15+rroi 
I        123      43267.14284      43278.67397      43267.14284    307.7970        drrr_15+rrri 
I        124      43267.14284      43267.14284      43301.09273    311.2540         drrr_15+rrg 
I        125      43267.14284      43267.14284      43278.02887    312.6050        drrr_15+rroi 
I        126      43260.66414      43267.14284      43260.66414    314.0240        drrr_15+rrri 
I        127      43260.66414      43260.66414      43305.07773    315.2760        drrr_15+rroi 
I        128      43260.66414      43260.66414      43362.97385    317.6170         drrr_15+rrg 
I        129      43260.66414      43260.66414      43424.71017    320.6030         drrr_15+rrg 
I        130      43260.66414      43260.66414      43332.11556    323.1690         drrr_15+rrg 
I        131      43260.66414      43260.66414      43279.11409    324.4380        drrr_15+rroi 
I        132      43260.66414      43260.66414      43272.38143    327.2430         drrr_15+rrg 
