EADARP version c9cc1-dirty
ARGS: ["--mh_ttime=900", "--mh_lfreq=1", "--only_single_s_visits=0", "--gamma=0.7", "--mh_checkit=true", "--ifile=EADARP/instances/l2/a180-3600.txt", "--odir=EADARP/out/l2-s0-g0.7", "--oname=a180-3600_18"]
Settings:
--alns_gamma=0.025
--alns_segment_size=100
--alns_sigma1=10
--alns_sigma2=9
--alns_sigma3=3
--at_most_one_s=false
--gamma=0.7
--ifile=EADARP/instances/l2/a180-3600.txt
--infeasible_arcs=EADARP/infeasible_arcs
--insert_charging_otf=true
--insert_cost_noise=0.014
--lns_init_temp_factor=0.0
--lns_temp_dec_factor=0.99
--log_all_sols_fname=
--mh_checkit=true
--mh_lfreq=1
--mh_lnewinc=true
--mh_tciter=-1
--mh_tctime=-1.0
--mh_titer=30000
--mh_tobj=-1.0
--mh_ttime=900.0
--odir=EADARP/out/l2-s0-g0.7
--oname=a180-3600_18
--only_single_s_visits=false
--repair_max_routes=0
--route_based_ops=0
--seed=698524655
--tightened_windows=EADARP/tightened_windows
--use_milp_in_otf=0
--xcheck_isfeasible=false

EADARPInstance(EADARP/instances/l2/a180-3600.txt, n=3600, n_K=180, S=[7563, 7564, 7565], Q=14.85, n_F=180, γ=0.7, T_plan=1200.0)

T preprocessing time [s]: 13.32819
I       iter             best          obj_old          obj_new        time              method info
I          1      35453.80696     103600.00000      35453.80696    500.5817                 con 
I          2      35451.19326      35453.80696      35451.19326    503.3862        drrr_15+rroi 
I          3      35446.56700      35451.19326      35446.56700    506.3158        drrr_15+rroi 
I          4      35438.95664      35446.56700      35438.95664    509.1722         drrr_15+rrg 
I          5      35421.38472      35438.95664      35421.38472    511.5469        drrr_15+rrri 
I          6      35393.08107      35421.38472      35393.08107    514.8601        drrr_15+rroi 
I          7      35378.01798      35393.08107      35378.01798    517.6740        drrr_15+rroi 
I          8      35360.07059      35378.01798      35360.07059    521.1617         drrr_15+rrg 
I          9      35359.33300      35360.07059      35359.33300    523.8662        drrr_15+rrri 
I         10      35329.45036      35359.33300      35329.45036    526.7231         drrr_15+rrg 
I         11      35325.50674      35329.45036      35325.50674    529.1907        drrr_15+rroi 
I         12      35325.50674      35325.50674      35326.87739    532.2992        drrr_15+rroi 
I         13      35325.50674      35325.50674      35336.07163    535.0807        drrr_15+rroi 
I         14      35318.51828      35325.50674      35318.51828    538.3121        drrr_15+rroi 
I         15      35297.19628      35318.51828      35297.19628    541.2959         drrr_15+rrg 
I         16      35297.19628      35297.19628      35301.54053    543.8559        drrr_15+rrri 
I         17      35297.19628      35297.19628      35305.42346    547.3288         drrr_15+rrg 
I         18      35297.19628      35297.19628      35302.20902    550.2208        drrr_15+rrri 
