EADARP version 11bb-dirty
ARGS: --ifile=EADARP/instances/l2/a180-3600.txt --repair_max_routes=40 --mh_lfreq=1 --mh_checkit=true --only_single_s_visits=false --seed=1479419931 --mh_titer=300 --odir=EADARP/prunedArcs/a180-3600 --oname=run17
Settings:
--alns_gamma=0.025
--alns_segment_size=100
--alns_sigma1=10
--alns_sigma2=9
--alns_sigma3=3
--at_most_one_s=false
--gamma=-1.0
--ifile=EADARP/instances/l2/a180-3600.txt
--infeasible_arcs=EADARP/infeasible_arcs
--insert_charging_otf=true
--insert_cost_noise=0.014
--lns_init_temp_factor=0.0
--lns_temp_dec_factor=0.99
--log_all_sols_fname=
--mh_checkit=true
--mh_lfreq=1
--mh_lnewinc=true
--mh_tciter=-1
--mh_tctime=-1.0
--mh_titer=300
--mh_tobj=-1.0
--mh_ttime=-1.0
--odir=EADARP/prunedArcs/a180-3600
--oname=run17
--only_single_s_visits=false
--repair_max_routes=40
--route_based_ops=0
--seed=1479419931
--tightened_windows=EADARP/tightened_windows
--use_milp_in_otf=0
--xcheck_isfeasible=false

EADARPInstance(EADARP/instances/l2/a180-3600.txt, n=3600, n_K=180, S=[7563, 7564, 7565], Q=14.85, n_F=180, γ=0.7, T_plan=1200.0)

T preprocessing time [s]: 7.763
I       iter             best          obj_old          obj_new        time              method info
I          1      39092.11474     103600.00000      39092.11474     77.3290                 con 
I          2      39092.11474      39092.11474      39148.47295     78.5380        drrr_15+rroi 
I          3      39092.11474      39092.11474      39103.50572     79.6200        drrr_15+rrri 
I          4      39092.11474      39092.11474      39102.11804     80.7070        drrr_15+rrri 
I          5      39092.11474      39092.11474      39112.14451     81.8940        drrr_15+rrri 
I          6      39092.11474      39092.11474      39103.75063     83.4040        drrr_15+rrri 
I          7      39092.11474      39092.11474      39143.59524     84.4220        drrr_15+rrri 
I          8      39063.71184      39092.11474      39063.71184     86.7920         drrr_15+rrg 
I          9      39063.71184      39063.71184      39095.15041     89.2030         drrr_15+rrg 
I         10      39063.71184      39063.71184      39108.40843     91.3170         drrr_15+rrg 
I         11      39063.71184      39063.71184      39072.51571     92.4620        drrr_15+rrri 
I         12      39063.71184      39063.71184      39101.75008     93.6090        drrr_15+rrri 
I         13      39063.71184      39063.71184      39078.45287     95.9740         drrr_15+rrg 
I         14      39063.71184      39063.71184      39101.01450     97.1940        drrr_15+rroi 
I         15      39063.71184      39063.71184      39085.18356     98.3520        drrr_15+rroi 
I         16      39055.45925      39063.71184      39055.45925     99.3830        drrr_15+rrri 
I         17      39053.89483      39055.45925      39053.89483    100.4160        drrr_15+rroi 
I         18      39053.89483      39053.89483      39085.00358    101.5260        drrr_15+rrri 
I         19      39053.89483      39053.89483      39110.75137    102.6290        drrr_15+rrri 
I         20      39053.89483      39053.89483      39077.88869    103.7820        drrr_15+rrri 
I         21      39051.67603      39053.89483      39051.67603    104.9780        drrr_15+rrri 
I         22      39051.67603      39051.67603      39076.00279    106.1150        drrr_15+rroi 
I         23      39051.67603      39051.67603      39067.22316    108.5470         drrr_15+rrg 
I         24      39051.67603      39051.67603      39055.22968    109.6020        drrr_15+rrri 
I         25      39051.67603      39051.67603      39058.22791    110.6530        drrr_15+rrri 
I         26      39051.67603      39051.67603      39109.27515    111.8160        drrr_15+rroi 
I         27      39010.72462      39051.67603      39010.72462    113.7200         drrr_15+rrg 
I         28      39010.72462      39010.72462      39019.06540    114.8920        drrr_15+rroi 
I         29      39010.72462      39010.72462      39016.16168    116.0230        drrr_15+rrri 
I         30      39010.72462      39010.72462      39052.19091    117.0730        drrr_15+rrri 
I         31      39010.72462      39010.72462      39011.59909    118.4290        drrr_15+rroi 
I         32      39009.37166      39010.72462      39009.37166    119.5520        drrr_15+rroi 
I         33      38989.82528      39009.37166      38989.82528    122.1940         drrr_15+rrg 
I         34      38989.82528      38989.82528      39002.81525    123.3560        drrr_15+rrri 
I         35      38989.82528      38989.82528      38993.80448    124.4430        drrr_15+rroi 
I         36      38980.24777      38989.82528      38980.24777    125.6580        drrr_15+rrri 
I         37      38980.24777      38980.24777      39010.71551    126.8350        drrr_15+rroi 
I         38      38980.24777      38980.24777      39020.73941    129.1320         drrr_15+rrg 
I         39      38978.49942      38980.24777      38978.49942    130.3640        drrr_15+rroi 
I         40      38976.28414      38978.49942      38976.28414    131.5400        drrr_15+rroi 
I         41      38939.44910      38976.28414      38939.44910    132.7570        drrr_15+rrri 
I         42      38939.44910      38939.44910      38951.63449    133.8390        drrr_15+rroi 
I         43      38939.44910      38939.44910      38978.57390    135.1050        drrr_15+rroi 
I         44      38939.44910      38939.44910      39009.88714    137.1160         drrr_15+rrg 
I         45      38939.44910      38939.44910      38971.15114    138.2180        drrr_15+rroi 
I         46      38939.44910      38939.44910      38959.89188    139.4800        drrr_15+rroi 
I         47      38939.44910      38939.44910      38994.48560    140.7080        drrr_15+rroi 
I         48      38939.44910      38939.44910      38998.52368    141.8970        drrr_15+rrri 
I         49      38939.44910      38939.44910      38984.34247    144.2510         drrr_15+rrg 
I         50      38939.44910      38939.44910      38995.53930    146.4240         drrr_15+rrg 
I         51      38939.44910      38939.44910      38960.96821    147.5420        drrr_15+rroi 
I         52      38939.44910      38939.44910      39016.01142    148.8000        drrr_15+rroi 
I         53      38927.50041      38939.44910      38927.50041    151.4830         drrr_15+rrg 
I         54      38927.50041      38927.50041      38947.70301    152.5910        drrr_15+rroi 
I         55      38927.50041      38927.50041      38970.70827    153.7310        drrr_15+rrri 
I         56      38893.73215      38927.50041      38893.73215    154.8710        drrr_15+rrri 
I         57      38893.73215      38893.73215      38945.78787    155.9500        drrr_15+rroi 
I         58      38893.73215      38893.73215      38945.74722    157.0730        drrr_15+rrri 
I         59      38893.73215      38893.73215      38923.65938    158.2760        drrr_15+rrri 
I         60      38893.73215      38893.73215      38917.17120    159.4440        drrr_15+rrri 
I         61      38893.73215      38893.73215      38966.80484    160.6360        drrr_15+rrri 
I         62      38893.73215      38893.73215      38918.10865    161.7330        drrr_15+rrri 
I         63      38893.73215      38893.73215      38938.46523    164.1850         drrr_15+rrg 
I         64      38893.73215      38893.73215      38898.85855    165.2240        drrr_15+rroi 
I         65      38893.73215      38893.73215      38948.02300    166.3210        drrr_15+rrri 
I         66      38884.69140      38893.73215      38884.69140    168.7070         drrr_15+rrg 
I         67      38884.69140      38884.69140      38948.19402    169.9000        drrr_15+rrri 
I         68      38884.69140      38884.69140      38893.09404    171.9570         drrr_15+rrg 
I         69      38884.69140      38884.69140      38906.75856    173.1080        drrr_15+rroi 
I         70      38884.69140      38884.69140      38888.54833    174.3080        drrr_15+rroi 
I         71      38884.69140      38884.69140      38923.53376    176.2610         drrr_15+rrg 
I         72      38884.69140      38884.69140      38919.33417    177.3570        drrr_15+rroi 
I         73      38884.69140      38884.69140      38931.12193    178.8760        drrr_15+rrri 
I         74      38884.59780      38884.69140      38884.59780    180.8930         drrr_15+rrg 
I         75      38880.31401      38884.59780      38880.31401    182.0840        drrr_15+rroi 
I         76      38880.31401      38880.31401      38934.89489    183.2830        drrr_15+rrri 
I         77      38880.19957      38880.31401      38880.19957    184.5430        drrr_15+rrri 
I         78      38880.19957      38880.19957      38938.81488    185.6720        drrr_15+rroi 
I         79      38880.19957      38880.19957      38893.74064    188.0990         drrr_15+rrg 
I         80      38871.28828      38880.19957      38871.28828    189.2420        drrr_15+rrri 
I         81      38871.28828      38871.28828      38916.45450    190.3880        drrr_15+rroi 
I         82      38871.28828      38871.28828      38914.71731    191.5280        drrr_15+rrri 
I         83      38871.28828      38871.28828      38890.65923    193.6290         drrr_15+rrg 
I         84      38871.28828      38871.28828      38921.97120    194.7080        drrr_15+rrri 
I         85      38871.28828      38871.28828      38895.08424    196.8900         drrr_15+rrg 
I         86      38871.28828      38871.28828      38895.09008    198.0330        drrr_15+rrri 
I         87      38871.28828      38871.28828      38890.61239    199.1790        drrr_15+rroi 
I         88      38865.90875      38871.28828      38865.90875    201.5120         drrr_15+rrg 
I         89      38849.45748      38865.90875      38849.45748    203.6680         drrr_15+rrg 
I         90      38849.45748      38849.45748      38912.10425    206.0540         drrr_15+rrg 
I         91      38849.45748      38849.45748      38946.03073    207.0550        drrr_15+rroi 
I         92      38849.45748      38849.45748      38951.48926    209.1310         drrr_15+rrg 
I         93      38844.71954      38849.45748      38844.71954    210.3170        drrr_15+rroi 
I         94      38844.71954      38844.71954      38901.80289    212.4570         drrr_15+rrg 
I         95      38844.71954      38844.71954      38873.86335    213.6170        drrr_15+rrri 
I         96      38844.71954      38844.71954      38856.66016    215.6360         drrr_15+rrg 
I         97      38844.71954      38844.71954      38869.88345    216.6680        drrr_15+rrri 
I         98      38844.71954      38844.71954      38904.10943    217.9930        drrr_15+rroi 
I         99      38844.71954      38844.71954      38882.69191    220.1270         drrr_15+rrg 
I        100      38844.71954      38844.71954      38865.07466    221.4010        drrr_15+rrri 
I        101      38844.71954      38844.71954      38887.11033    222.6510        drrr_15+rroi 
I        102      38844.71954      38844.71954      38878.32412    223.8990        drrr_15+rroi 
I        103      38839.07921      38844.71954      38839.07921    225.9220         drrr_15+rrg 
I        104      38839.07921      38839.07921      38858.16888    228.0590         drrr_15+rrg 
I        105      38830.20794      38839.07921      38830.20794    229.2680        drrr_15+rrri 
I        106      38830.20794      38830.20794      38840.15722    231.2580         drrr_15+rrg 
I        107      38810.76308      38830.20794      38810.76308    232.4240        drrr_15+rrri 
I        108      38810.76308      38810.76308      38819.81182    234.5100         drrr_15+rrg 
I        109      38810.76308      38810.76308      38841.56297    237.0170         drrr_15+rrg 
I        110      38810.76308      38810.76308      38847.33154    238.2260        drrr_15+rrri 
I        111      38810.76308      38810.76308      38832.63171    240.1630         drrr_15+rrg 
I        112      38802.36166      38810.76308      38802.36166    242.2930         drrr_15+rrg 
I        113      38802.36166      38802.36166      38805.24477    243.4680        drrr_15+rrri 
I        114      38802.36166      38802.36166      38855.35212    245.4540         drrr_15+rrg 
I        115      38802.36166      38802.36166      38838.30322    246.6170        drrr_15+rrri 
I        116      38802.36166      38802.36166      38880.49092    248.4620         drrr_15+rrg 
I        117      38802.36166      38802.36166      38821.24046    250.6380         drrr_15+rrg 
I        118      38802.36166      38802.36166      38830.84909    251.8710        drrr_15+rrri 
I        119      38802.36166      38802.36166      38831.22699    254.2740         drrr_15+rrg 
I        120      38802.36166      38802.36166      38819.18521    255.3510        drrr_15+rrri 
I        121      38802.36166      38802.36166      38890.69957    257.6220         drrr_15+rrg 
I        122      38791.81710      38802.36166      38791.81710    258.6300        drrr_15+rroi 
I        123      38791.81710      38791.81710      38796.74688    261.1830         drrr_15+rrg 
I        124      38791.81710      38791.81710      38824.62541    262.4740        drrr_15+rrri 
I        125      38791.81710      38791.81710      38857.81461    264.5660         drrr_15+rrg 
I        126      38791.81710      38791.81710      38917.58457    266.7340         drrr_15+rrg 
