EADARP version e957-dirty
ARGS: ["--mh_ttime=900", "--prepthreshold=-0.0375", "--only_single_s_visits=0", "--gamma=0.7", "--ifile=EADARP/instances/l2/a180-3600.txt", "--odir=EADARP/out/l2-s0-g0.7", "--oname=a180-3600_-0.0375_11"]
Settings:
--alns_gamma=0.025
--alns_segment_size=100
--alns_sigma1=10
--alns_sigma2=9
--alns_sigma3=3
--at_most_one_s=false
--gamma=0.7
--ifile=EADARP/instances/l2/a180-3600.txt
--infeasible_arcs=EADARP/infeasible_arcs
--insert_charging_otf=true
--insert_cost_noise=0.014
--lns_init_temp_factor=0.0
--lns_temp_dec_factor=0.99
--log_all_sols_fname=
--mh_checkit=false
--mh_lfreq=0
--mh_lnewinc=true
--mh_tciter=-1
--mh_tctime=-1.0
--mh_titer=-1
--mh_tobj=-1.0
--mh_ttime=900.0
--odir=EADARP/out/l2-s0-g0.7
--ofile=
--oname=a180-3600_-0.0375_11
--only_single_s_visits=false
--prepthreshold=-0.0375
--repair_max_routes=0
--route_based_ops=0
--seed=1862494246
--tightened_windows=EADARP/tightened_windows
--use_milp_in_otf=0
--xcheck_isfeasible=false

EADARPInstance(EADARP/instances/l2/a180-3600.txt, n=3600, n_K=180, S=[7563, 7564, 7565], Q=14.85, n_F=180, γ=0.7, T_plan=1200.0)

T preprocessing time [s]: 7.12507
I       iter             best          obj_old          obj_new        time              method info
I          1      35131.14557     103600.00000      35131.14557    121.5067                 con 
I          2      35120.77418      35131.14557      35120.77418    122.2256        drrr_15+rroi 
I          3      35106.04734      35120.77418      35106.04734    122.6906         drrr_15+rrg 
I          4      35103.53682      35106.04734      35103.53682    123.1261        drrr_15+rroi 
I          5      35072.57319      35103.53682      35072.57319    123.5362        drrr_15+rrri 
I          6      35068.61470      35072.57319      35068.61470    123.9181        drrr_15+rrri 
I          7      35015.32994      35068.61470      35015.32994    124.2808        drrr_15+rrri 
I          9      34991.81431      35015.32994      34991.81431    125.1221         drrr_15+rrg 
I         12      34985.88271      34991.81431      34985.88271    126.0297        drrr_15+rroi 
I         13      34972.44859      34985.88271      34972.44859    126.4360        drrr_15+rroi 
I         14      34950.87127      34972.44859      34950.87127    126.8234        drrr_15+rrri 
I         15      34937.17077      34950.87127      34937.17077    127.1846        drrr_15+rrri 
I         16      34929.81559      34937.17077      34929.81559    127.5111         drrr_15+rrg 
I         19      34906.18464      34929.81559      34906.18464    128.9286        drrr_15+rrri 
I         20      34898.30023      34906.18464      34898.30023    129.3436         drrr_15+rrg 
I         22      34873.39530      34898.30023      34873.39530    130.1538         drrr_15+rrg 
I         24      34857.58368      34873.39530      34857.58368    130.7309        drrr_15+rroi 
I         25      34849.11687      34857.58368      34849.11687    131.1021         drrr_15+rrg 
