EADARP version 11bb-dirty
ARGS: --ifile=EADARP/instances/l2/a180-3600.txt --repair_max_routes=40 --mh_lfreq=1 --mh_checkit=true --only_single_s_visits=false --seed=1479419931 --mh_titer=300 --odir=EADARP/prunedArcs/a180-3600 --oname=run18
Settings:
--alns_gamma=0.025
--alns_segment_size=100
--alns_sigma1=10
--alns_sigma2=9
--alns_sigma3=3
--at_most_one_s=false
--gamma=-1.0
--ifile=EADARP/instances/l2/a180-3600.txt
--infeasible_arcs=EADARP/infeasible_arcs
--insert_charging_otf=true
--insert_cost_noise=0.014
--lns_init_temp_factor=0.0
--lns_temp_dec_factor=0.99
--log_all_sols_fname=
--mh_checkit=true
--mh_lfreq=1
--mh_lnewinc=true
--mh_tciter=-1
--mh_tctime=-1.0
--mh_titer=300
--mh_tobj=-1.0
--mh_ttime=-1.0
--odir=EADARP/prunedArcs/a180-3600
--oname=run18
--only_single_s_visits=false
--repair_max_routes=40
--route_based_ops=0
--seed=1479419931
--tightened_windows=EADARP/tightened_windows
--use_milp_in_otf=0
--xcheck_isfeasible=false

EADARPInstance(EADARP/instances/l2/a180-3600.txt, n=3600, n_K=180, S=[7563, 7564, 7565], Q=14.85, n_F=180, γ=0.7, T_plan=1200.0)

T preprocessing time [s]: 4.568
I       iter             best          obj_old          obj_new        time              method info
I          1      39330.06732     103600.00000      39330.06732     89.8150                 con 
I          2      39330.06732      39330.06732      39342.50525     91.1760        drrr_15+rrri 
I          3      39330.06732      39330.06732      39343.49176     92.3230        drrr_15+rroi 
I          4      39328.57499      39330.06732      39328.57499     94.9540         drrr_15+rrg 
I          5      39328.21769      39328.57499      39328.21769     96.2250        drrr_15+rrri 
I          6      39320.97777      39328.21769      39320.97777     97.5410        drrr_15+rrri 
I          7      39320.97777      39320.97777      39321.66140    100.0930         drrr_15+rrg 
I          8      39320.97777      39320.97777      39324.78104    101.3480        drrr_15+rroi 
I          9      39320.24489      39320.97777      39320.24489    104.2850         drrr_15+rrg 
I         10      39320.24489      39320.24489      39376.46014    105.5210        drrr_15+rroi 
I         11      39320.24489      39320.24489      39348.09347    106.8500        drrr_15+rrri 
I         12      39301.16075      39320.24489      39301.16075    108.0570        drrr_15+rrri 
I         13      39301.16075      39301.16075      39319.57453    109.4470        drrr_15+rrri 
I         14      39301.16075      39301.16075      39313.04411    110.6890        drrr_15+rrri 
I         15      39301.16075      39301.16075      39354.81069    111.8790        drrr_15+rrri 
I         16      39301.16075      39301.16075      39312.58631    113.1170        drrr_15+rrri 
I         17      39285.05198      39301.16075      39285.05198    114.4420        drrr_15+rrri 
I         18      39285.05198      39285.05198      39296.12303    115.6830        drrr_15+rroi 
I         19      39285.05198      39285.05198      39287.37596    116.9340        drrr_15+rroi 
I         20      39285.05198      39285.05198      39297.78843    118.1510        drrr_15+rroi 
I         21      39285.05198      39285.05198      39339.99932    119.4060        drrr_15+rroi 
I         22      39264.02081      39285.05198      39264.02081    121.8780         drrr_15+rrg 
I         23      39264.02081      39264.02081      39280.29252    123.3120        drrr_15+rrri 
I         24      39264.02081      39264.02081      39265.38007    124.6140        drrr_15+rroi 
I         25      39264.02081      39264.02081      39277.28936    127.1730         drrr_15+rrg 
I         26      39247.82504      39264.02081      39247.82504    129.6930         drrr_15+rrg 
I         27      39247.82504      39247.82504      39283.99110    130.8680        drrr_15+rroi 
I         28      39247.82504      39247.82504      39286.99334    132.1140        drrr_15+rroi 
I         29      39242.07225      39247.82504      39242.07225    134.9260         drrr_15+rrg 
I         30      39242.07225      39242.07225      39244.14491    136.0720        drrr_15+rroi 
I         31      39242.07225      39242.07225      39280.76517    137.3200        drrr_15+rrri 
I         32      39242.07225      39242.07225      39243.04126    139.8620         drrr_15+rrg 
I         33      39237.54374      39242.07225      39237.54374    140.9970        drrr_15+rroi 
I         34      39237.54374      39237.54374      39240.85384    143.6970         drrr_15+rrg 
I         35      39237.54374      39237.54374      39266.16218    144.8610        drrr_15+rrri 
I         36      39237.54374      39237.54374      39257.57328    146.0630        drrr_15+rroi 
I         37      39216.19222      39237.54374      39216.19222    148.8730         drrr_15+rrg 
I         38      39204.50127      39216.19222      39204.50127    150.3050        drrr_15+rrri 
I         39      39204.50127      39204.50127      39224.25161    151.7010        drrr_15+rroi 
I         40      39199.06125      39204.50127      39199.06125    153.0820        drrr_15+rroi 
I         41      39199.06125      39199.06125      39212.34192    155.5930         drrr_15+rrg 
I         42      39199.06125      39199.06125      39242.46603    156.8970        drrr_15+rrri 
I         43      39199.06125      39199.06125      39237.11401    158.0300        drrr_15+rrri 
I         44      39199.06125      39199.06125      39201.55264    159.2180        drrr_15+rroi 
I         45      39199.06125      39199.06125      39287.66189    161.7010         drrr_15+rrg 
I         46      39199.06125      39199.06125      39205.38600    162.9260        drrr_15+rrri 
I         47      39199.06125      39199.06125      39225.80170    164.1560        drrr_15+rroi 
I         48      39199.06125      39199.06125      39226.85721    165.4380        drrr_15+rroi 
I         49      39199.06125      39199.06125      39235.92732    166.7410        drrr_15+rroi 
I         50      39199.06125      39199.06125      39247.47120    168.1120        drrr_15+rroi 
I         51      39199.06125      39199.06125      39203.78215    170.9710         drrr_15+rrg 
I         52      39199.06125      39199.06125      39262.93957    173.4590         drrr_15+rrg 
I         53      39199.06125      39199.06125      39201.98661    174.7780        drrr_15+rroi 
I         54      39199.06125      39199.06125      39211.82714    176.2090        drrr_15+rroi 
I         55      39199.06125      39199.06125      39209.13368    179.0830         drrr_15+rrg 
I         56      39199.06125      39199.06125      39245.34975    180.4470        drrr_15+rrri 
I         57      39199.06125      39199.06125      39213.05916    181.5700        drrr_15+rroi 
I         58      39199.06125      39199.06125      39209.07104    182.9450        drrr_15+rrri 
I         59      39199.06125      39199.06125      39228.84235    184.2550        drrr_15+rroi 
I         60      39199.06125      39199.06125      39211.37510    185.5710        drrr_15+rrri 
I         61      39199.06125      39199.06125      39245.76679    186.7880        drrr_15+rrri 
I         62      39196.93111      39199.06125      39196.93111    189.5460         drrr_15+rrg 
I         63      39183.95677      39196.93111      39183.95677    190.9200        drrr_15+rroi 
I         64      39183.95677      39183.95677      39249.68288    192.0470        drrr_15+rroi 
I         65      39179.31889      39183.95677      39179.31889    193.2480        drrr_15+rroi 
I         66      39179.31889      39179.31889      39230.73095    194.3660        drrr_15+rroi 
I         67      39179.31889      39179.31889      39198.82051    195.6710        drrr_15+rroi 
I         68      39170.94958      39179.31889      39170.94958    196.8780        drrr_15+rrri 
I         69      39170.94958      39170.94958      39198.78442    198.1630        drrr_15+rrri 
I         70      39170.94958      39170.94958      39210.99572    199.3470        drrr_15+rroi 
I         71      39170.94958      39170.94958      39172.91835    202.0370         drrr_15+rrg 
I         72      39169.75326      39170.94958      39169.75326    204.7720         drrr_15+rrg 
I         73      39169.75326      39169.75326      39191.14861    206.0040        drrr_15+rroi 
I         74      39167.18790      39169.75326      39167.18790    207.3470        drrr_15+rroi 
I         75      39167.18790      39167.18790      39253.13370    209.9470         drrr_15+rrg 
I         76      39167.18790      39167.18790      39176.88748    211.2540        drrr_15+rrri 
I         77      39167.18790      39167.18790      39197.09245    212.5540        drrr_15+rroi 
I         78      39146.33092      39167.18790      39146.33092    215.3350         drrr_15+rrg 
I         79      39146.33092      39146.33092      39146.51357    216.6690        drrr_15+rroi 
I         80      39146.33092      39146.33092      39150.98974    219.2180         drrr_15+rrg 
I         81      39146.33092      39146.33092      39167.28824    220.6220        drrr_15+rrri 
I         82      39146.33092      39146.33092      39162.60467    221.9040        drrr_15+rrri 
I         83      39130.71629      39146.33092      39130.71629    223.0810        drrr_15+rroi 
I         84      39130.71629      39130.71629      39141.78439    225.6220         drrr_15+rrg 
I         85      39130.71629      39130.71629      39161.52771    228.5180         drrr_15+rrg 
I         86      39130.71629      39130.71629      39140.90056    230.9520         drrr_15+rrg 
I         87      39130.71629      39130.71629      39150.81147    232.3040        drrr_15+rrri 
I         88      39130.71629      39130.71629      39164.53402    234.9270         drrr_15+rrg 
I         89      39130.71629      39130.71629      39182.50432    237.2850         drrr_15+rrg 
I         90      39130.71629      39130.71629      39178.29176    238.5200        drrr_15+rrri 
I         91      39129.20602      39130.71629      39129.20602    239.7380        drrr_15+rrri 
I         92      39129.20602      39129.20602      39164.59623    240.8070        drrr_15+rroi 
I         93      39129.20602      39129.20602      39179.59315    242.2880        drrr_15+rrri 
